attendance,description,eventPhase,kc,matchId,outcome,event_title,venue_name,venue_city,venue_country,team_1,team_2,team_1_score,team_2_score,local_time
0.0,Match 31,Cup Quarter Finals,,25507.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Australia 7s,New Zealand 7s,24.0,12.0,2018-01-28 23:12:00
0.0,Match 30,Cup Quarter Finals,,25506.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,South Africa 7s,Kenya 7s,17.0,0.0,2018-01-28 22:50:00
0.0,Match 29,Cup Quarter Finals,,25505.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Fiji 7s,USA 7s,7.0,24.0,2018-01-28 22:28:00
0.0,Match 28,Challenge Trophy Quarter Finals,,25504.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,France 7s,Spain 7s,21.0,7.0,2018-01-28 22:06:00
0.0,Match 27,Challenge Trophy Quarter Finals,,25503.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Scotland 7s,Russia 7s,12.0,17.0,2018-01-28 21:44:00
0.0,Match 26,Challenge Trophy Quarter Finals,,25502.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Papua New Guinea 7s,Wales 7s,5.0,24.0,2018-01-28 21:22:00
0.0,Match 25,Challenge Trophy Quarter Finals,,25501.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Samoa 7s,Canada 7s,14.0,7.0,2018-01-28 21:00:00
0.0,Match 24,Pool D,,25500.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Canada 7s,USA 7s,19.0,40.0,2018-01-28 07:26:00
0.0,Match 23,Pool D,,25499.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Australia 7s,Scotland 7s,24.0,21.0,2018-01-28 07:04:00
0.0,Match 22,Pool A,,25498.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,New Zealand 7s,Fiji 7s,17.0,19.0,2018-01-28 06:42:00
0.0,Match 21,Pool A,,25497.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Samoa 7s,Russia 7s,26.0,12.0,2018-01-28 06:20:00
0.0,Match 20,Pool B,,25496.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Argentina 7s,France 7s,19.0,12.0,2018-01-28 05:58:00
0.0,Match 19,Pool B,,25495.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Wales 7s,Kenya 7s,12.0,26.0,2018-01-28 05:36:00
0.0,Match 18,Pool C,,25494.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,South Africa 7s,England 7s,33.0,12.0,2018-01-28 05:14:00
0.0,Match 17,Pool C,,25493.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Spain 7s,Papua New Guinea 7s,17.0,21.0,2018-01-28 04:52:00
0.0,Match 16,Pool D,,25492.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Canada 7s,Australia 7s,5.0,27.0,2018-01-28 04:15:00
15000.0,,Americas Round 1,,25031.0,B,Rugby World Cup 2019 Qualifying,BC Place,Vancouver,Canada,Canada,Uruguay,29.0,38.0,2018-01-27 09:10:00
0.0,Match 15,Pool D,,25491.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,USA 7s,Scotland 7s,26.0,12.0,2018-01-28 03:53:00
0.0,Match 14,Pool A,,25490.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,New Zealand 7s,Samoa 7s,31.0,0.0,2018-01-28 03:31:00
0.0,Match 13,Pool A,,25489.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Fiji 7s,Russia 7s,24.0,0.0,2018-01-28 03:09:00
0.0,Match 12,Pool B,,25488.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Argentina 7s,Wales 7s,28.0,21.0,2018-01-28 02:47:00
0.0,Match 11,Pool B,,25487.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,France 7s,Kenya 7s,14.0,17.0,2018-01-28 02:25:00
0.0,Match 10,Pool C,,25486.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,South Africa 7s,Spain 7s,38.0,0.0,2018-01-28 02:03:00
0.0,Match 9,Pool C,,25485.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,England 7s,Papua New Guinea 7s,35.0,5.0,2018-01-28 01:41:00
0.0,Match 30,Cup Semi Finals,,25472.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,New Zealand 7s,Canada 7s,26.0,0.0,2018-01-28 00:59:00
0.0,Match 29,Cup Semi Finals,,25471.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Australia 7s,Russia 7s,31.0,0.0,2018-01-28 00:37:00
0.0,Match 28,5th Place Semi Final,,25470.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Ireland 7s,France 7s,7.0,17.0,2018-01-28 00:15:00
0.0,Match 27,5th Place Semi Final,,25469.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Spain 7s,USA 7s,24.0,19.0,2018-01-27 23:33:00
0.0,Match 26,Challenge Trophy Final,,25468.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,England 7s,Fiji 7s,29.0,10.0,2018-01-27 23:06:00
0.0,Match 25,11th Place Play-Off,,25467.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Papua New Guinea 7s,Japan 7s,5.0,41.0,2018-01-27 22:44:00
0.0,Match 24,Cup Quarter Finals,,25466.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Canada 7s,France 7s,28.0,12.0,2018-01-27 21:50:00
0.0,Match 23,Cup Quarter Finals,,25465.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,New Zealand 7s,Ireland 7s,36.0,0.0,2018-01-27 21:28:00
0.0,Match 22,Cup Quarter Finals,,25464.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,USA 7s,Russia 7s,14.0,19.0,2018-01-27 21:06:00
0.0,Match 21,Cup Quarter Finals,,25463.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Australia 7s,Spain 7s,29.0,0.0,2018-01-27 20:44:00
0.0,Match 20,Challenge Trophy Semi Finals,,25462.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Japan 7s,Fiji 7s,10.0,19.0,2018-01-27 20:22:00
0.0,Match 19,Challenge Trophy Semi Finals,,25461.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,England 7s,Papua New Guinea 7s,52.0,0.0,2018-01-27 20:00:00
0.0,Match 8,Pool D,,25484.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Canada 7s,Scotland 7s,5.0,52.0,2018-01-27 07:34:00
0.0,Match 7,Pool D,,25483.0,B,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,USA 7s,Australia 7s,19.0,26.0,2018-01-27 07:12:00
0.0,Match 6,Pool A,,25482.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,New Zealand 7s,Russia 7s,61.0,0.0,2018-01-27 06:50:00
0.0,Match 5,Pool A,,25481.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Fiji 7s,Samoa 7s,31.0,5.0,2018-01-27 06:28:00
0.0,Match 4,Pool B,,25480.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Argentina 7s,Kenya 7s,7.0,5.0,2018-01-27 06:06:00
0.0,Match 3,Pool B,,25479.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,France 7s,Wales 7s,31.0,12.0,2018-01-27 05:44:00
0.0,Match 2,Pool C,,25478.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,South Africa 7s,Papua New Guinea 7s,50.0,0.0,2018-01-27 05:22:00
0.0,Match 1,Pool C,,25477.0,A,HSBC World Rugby Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,England 7s,Spain 7s,22.0,10.0,2018-01-27 05:00:00
0.0,Match 18,Pool A,,25460.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Australia 7s,France 7s,43.0,0.0,2018-01-27 04:18:00
0.0,Match 17,Pool A,,25459.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Spain 7s,Papua New Guinea 7s,29.0,0.0,2018-01-27 03:56:00
0.0,Match 16,Pool B,,25458.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,England 7s,Japan 7s,10.0,17.0,2018-01-27 03:34:00
0.0,Match 15,Pool B,,25457.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,USA 7s,New Zealand 7s,0.0,31.0,2018-01-27 03:12:00
0.0,Match 14,Pool C,,25456.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Ireland 7s,Fiji 7s,17.0,14.0,2018-01-27 02:50:00
0.0,Match 13,Pool C,,25455.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Russia 7s,Canada 7s,5.0,19.0,2018-01-27 02:28:00
0.0,Match 12,Pool A,,25454.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Australia 7s,Papua New Guinea 7s,50.0,0.0,2018-01-27 01:34:00
0.0,Match 11,Pool A,,25453.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,France 7s,Spain 7s,22.0,0.0,2018-01-27 01:12:00
0.0,Match 10,Pool B,,25452.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,New Zealand 7s,England 7s,33.0,12.0,2018-01-27 00:50:00
0.0,Match 9,Pool B,,25451.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,USA 7s,Japan 7s,38.0,0.0,2018-01-27 00:28:00
0.0,Match 8,Pool C,,25450.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Canada 7s,Ireland 7s,24.0,12.0,2018-01-27 00:06:00
0.0,Match 7,Pool C,,25449.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Russia 7s,Fiji 7s,19.0,12.0,2018-01-26 23:44:00
0.0,Match 6,Pool A,,25448.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Australia 7s,Spain 7s,29.0,0.0,2018-01-26 22:50:00
0.0,Match 5,Pool A,,25447.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,France 7s,Papua New Guinea 7s,50.0,0.0,2018-01-26 22:28:00
0.0,Match 4,Pool B,,25446.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,New Zealand 7s,Japan 7s,48.0,7.0,2018-01-26 22:06:00
0.0,Match 3,Pool B,,25445.0,B,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,USA 7s,England 7s,24.0,28.0,2018-01-26 21:44:00
0.0,Match 2,Pool C,,25444.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Canada 7s,Fiji 7s,24.0,12.0,2018-01-26 21:22:00
0.0,Match 1,Pool C,,25443.0,A,HSBC World Rugby Women's Sevens Series 2018 - Sydney,Allianz Stadium,Sydney,Australia,Russia 7s,Ireland 7s,19.0,7.0,2018-01-26 21:00:00
0.0,Match 3,,,25442.0,B, 2017 North African Tri Nations,Stade d’honneur,Oujda,Morocco,Algeria,Morocco,13.0,18.0,2017-12-23 14:30:00
800.0,Match 2,,,25441.0,B, 2017 North African Tri Nations,Stade d’honneur,Oujda,Morocco,Tunisia,Algeria,13.0,36.0,2017-12-20 14:30:00
1400.0,Match 1,,,25440.0,A, 2017 North African Tri Nations,Stade d’honneur,Oujda,Morocco,Morocco,Tunisia,17.0,16.0,2017-12-17 14:30:00
0.0,Match 45,Cup Final,,25439.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,New Zealand 7s,Argentina 7s,38.0,14.0,2017-12-10 21:44:00
0.0,Match 44,Bronze Final,,25438.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,South Africa 7s,Canada 7s,19.0,17.0,2017-12-10 21:18:00
0.0,Match 43,5th Place Play-Off,,25437.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Fiji 7s,USA 7s,26.0,12.0,2017-12-10 20:36:00
0.0,Match 42,Challenge Trophy Final,,25436.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Spain 7s,Australia 7s,7.0,26.0,2017-12-10 20:05:00
0.0,Match 41,13th Place Play-Off,,25435.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Kenya 7s,Uganda 7s,24.0,14.0,2017-12-10 19:43:00
0.0,Match 40,Cup Semi Finals,,25434.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Canada 7s,Argentina 7s,12.0,14.0,2017-12-10 18:56:00
0.0,Match 39,Cup Semi Finals,,25433.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,South Africa 7s,New Zealand 7s,12.0,19.0,2017-12-10 18:34:00
0.0,Match 38,5th Place Semi Final,,25432.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,France 7s,USA 7s,12.0,29.0,2017-12-10 18:12:00
0.0,Match 37,5th Place Semi Final,,25431.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Fiji 7s,England 7s,19.0,12.0,2017-12-10 17:50:00
0.0,Match 36,Challenge Trophy Semi Finals,,25430.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Wales 7s,Australia 7s,5.0,42.0,2017-12-10 17:03:00
0.0,Match 35,Challenge Trophy Semi Finals,,25429.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Samoa 7s,Spain 7s,0.0,24.0,2017-12-10 16:41:00
0.0,Match 34,13th Place Semi Final,,25428.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Russia 7s,Uganda 7s,19.0,28.0,2017-12-10 16:19:00
0.0,Match 33,13th Place Semi Final,,25427.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Kenya 7s,Scotland 7s,33.0,12.0,2017-12-10 15:57:00
0.0,Match 32,Cup Quarter Finals,,25426.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,USA 7s,Argentina 7s,12.0,28.0,2017-12-10 15:10:00
0.0,Match 31,Cup Quarter Finals,,25425.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Canada 7s,France 7s,35.0,7.0,2017-12-10 14:48:00
0.0,Match 30,Cup Quarter Finals,,25424.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,England 7s,New Zealand 7s,12.0,17.0,2017-12-10 14:26:00
0.0,Match 29,Cup Quarter Finals,,25423.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,South Africa 7s,Fiji 7s,31.0,26.0,2017-12-10 14:04:00
0.0,Match 28,Challenge Trophy Quarter Finals,,25422.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Australia 7s,Uganda 7s,47.0,12.0,2017-12-10 13:42:00
0.0,Match 27,Challenge Trophy Quarter Finals,,25421.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Wales 7s,Russia 7s,21.0,12.0,2017-12-10 13:20:00
0.0,Match 26,Challenge Trophy Quarter Finals,,25420.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Scotland 7s,Spain 7s,7.0,24.0,2017-12-10 12:58:00
0.0,Match 25,Challenge Trophy Quarter Finals,,25419.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Kenya 7s,Samoa 7s,15.0,19.0,2017-12-10 12:36:00
0.0,Match 24,Pool A,,25418.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,South Africa 7s,Kenya 7s,26.0,7.0,2017-12-09 21:56:00
0.0,Match 23,Pool A,,25417.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,France 7s,Russia 7s,21.0,5.0,2017-12-09 21:34:00
0.0,Match 22,Pool B,,25416.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,New Zealand 7s,Australia 7s,35.0,12.0,2017-12-09 21:12:00
0.0,Match 21,Pool B,,25415.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Spain 7s,USA 7s,5.0,26.0,2017-12-09 20:50:00
0.0,Match 20,Pool C,,25414.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,England 7s,Scotland 7s,12.0,7.0,2017-12-09 20:03:00
0.0,Match 19,Pool C,,25413.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Argentina 7s,Uganda 7s,43.0,7.0,2017-12-09 19:41:00
0.0,Match 18,Pool D,,25412.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Fiji 7s,Samoa 7s,38.0,7.0,2017-12-09 19:19:00
0.0,Match 17,Pool D,,25411.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Canada 7s,Wales 7s,31.0,14.0,2017-12-09 18:57:00
0.0,Match 16,Pool A,,25410.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,South Africa 7s,France 7s,31.0,5.0,2017-12-09 18:10:00
0.0,Match 15,Pool A,,25409.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Kenya 7s,Russia 7s,34.0,0.0,2017-12-09 17:48:00
0.0,Match 14,Pool B,,25408.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,New Zealand 7s,Spain 7s,50.0,0.0,2017-12-09 17:26:00
0.0,Match 13,Pool B,,25407.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Australia 7s,USA 7s,14.0,31.0,2017-12-09 17:04:00
0.0,Match 12,Pool C,,25406.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,England 7s,Argentina 7s,24.0,7.0,2017-12-09 16:42:00
0.0,Match 11,Pool C,,25405.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Scotland 7s,Uganda 7s,45.0,0.0,2017-12-09 16:20:00
0.0,Match 10,Pool D,,25404.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Fiji 7s,Canada 7s,14.0,22.0,2017-12-09 15:58:00
0.0,Match 9,Pool D,,25403.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Samoa 7s,Wales 7s,12.0,17.0,2017-12-09 15:36:00
0.0,Match 8,Pool A,,25402.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,South Africa 7s,Russia 7s,40.0,5.0,2017-12-09 14:49:00
0.0,Match 7,Pool A,,25401.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Kenya 7s,France 7s,14.0,21.0,2017-12-09 14:27:00
0.0,Match 6,Pool B,,25400.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,New Zealand 7s,USA 7s,0.0,22.0,2017-12-09 14:05:00
0.0,Match 5,Pool B,,25399.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Australia 7s,Spain 7s,36.0,12.0,2017-12-09 13:43:00
0.0,Match 4,Pool C,,25398.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,England 7s,Uganda 7s,36.0,0.0,2017-12-09 13:21:00
0.0,Match 3,Pool C,,25397.0,B,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Scotland 7s,Argentina 7s,14.0,19.0,2017-12-09 12:59:00
0.0,Match 2,Pool D,,25396.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Fiji 7s,Wales 7s,28.0,14.0,2017-12-09 12:37:00
0.0,Match 1,Pool D,,25395.0,A,HSBC World Rugby Sevens Series 2018 - Cape Town,Cape Town Stadium,Cape Town,South Africa,Samoa 7s,Canada 7s,19.0,17.0,2017-12-09 12:15:00
0.0,Match 45,Cup Final,,25278.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,South Africa 7s,New Zealand 7s,24.0,12.0,2017-12-02 23:33:00
0.0,Match 44,Bronze Final,,25277.0,B,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Fiji 7s,England 7s,21.0,28.0,2017-12-02 23:08:00
0.0,Match 43,5th Place Play-Off,,25276.0,B,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Samoa 7s,Australia 7s,17.0,22.0,2017-12-02 22:44:00
0.0,Match 42,Challenge Trophy Final,,25275.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,France 7s,Spain 7s,21.0,12.0,2017-12-02 22:19:00
0.0,Match 41,13th Place Play-Off,,25274.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Wales 7s,Uganda 7s,26.0,7.0,2017-12-02 21:57:00
0.0,,,,25344.0,D,Oceania Rugby U20 Trophy 2017,Churchill Park,Lautoka,Fiji,Fiji U20,Tonga U20,26.0,26.0,2017-12-03 06:00:00
0.0,Match 40,Cup Semi Finals,,25273.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,New Zealand 7s,England 7s,14.0,5.0,2017-12-02 20:41:00
0.0,Match 39,Cup Semi Finals,,25272.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,South Africa 7s,Fiji 7s,12.0,7.0,2017-12-02 20:19:00
0.0,Match 38,5th Place Semi Final,,25271.0,B,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Kenya 7s,Australia 7s,12.0,19.0,2017-12-02 19:57:00
0.0,Match 37,5th Place Semi Final,,25270.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Samoa 7s,Scotland 7s,27.0,22.0,2017-12-02 19:35:00
0.0,Match 36,Challenge Trophy Semi Finals,,25269.0,B,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Argentina 7s,Spain 7s,12.0,14.0,2017-12-02 18:44:00
0.0,Match 4,,,25124.0,A,2017 South AfricaTour (IRE/FRA/ITA/WAL),Principality Stadium,Cardiff,Wales,Wales,South Africa,24.0,22.0,2017-12-02 14:30:00
0.0,Match 35,Challenge Trophy Semi Finals,,25268.0,B,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Canada 7s,France 7s,21.0,28.0,2017-12-02 18:22:00
0.0,Match 34,13th Place Semi Final,,25267.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Uganda 7s,Russia 7s,17.0,12.0,2017-12-02 18:00:00
0.0,Match 33,13th Place Semi Final,,25266.0,B,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,USA 7s,Wales 7s,21.0,31.0,2017-12-02 17:38:00
0.0,Match 32,Cup Quarter Finals,,25265.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,England 7s,Australia 7s,26.0,19.0,2017-12-02 16:06:00
0.0,Match 31,Cup Quarter Finals,,25264.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,New Zealand 7s,Kenya 7s,14.0,12.0,2017-12-02 15:44:00
0.0,Match 30,Cup Quarter Finals,,25263.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Fiji 7s,Scotland 7s,35.0,24.0,2017-12-02 15:22:00
0.0,Match 29,Cup Quarter Finals,,25262.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,South Africa 7s,Samoa 7s,26.0,10.0,2017-12-02 15:00:00
0.0,Match 28,Challenge Trophy Quarter Finals,,25261.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Spain 7s,Russia 7s,31.0,0.0,2017-12-02 14:36:00
0.0,Match 27,Challenge Trophy Quarter Finals,,25260.0,A,HSBC World Rugby Sevens Series 2018 - Dubai,The Sevens,Dubai,United Arab Emirates,Argentina 7s,Uganda 7s,26.0,7.0,2017-12-02 14:14:00
